Name,Target,Precursors,Temperature (C),Dwell Duration (h),Furnace
NSC-98,Na1.1Sn2.0(PO4)6.0,"['Na2CO3', 'SnO2', 'NH4H2PO4']",,,BF
NSC-105,Na1.1Sn2.0(PO4)6.0,"['Na2CO3', 'SnO2', 'NH4H2PO4']",300.0,0.0,BF
NSC-82-1,Na1.1Zr1.0(PO4)3.0TiO21.0,"['Na2CO3', 'ZrO2', 'NH4H2PO4', 'TiO2']",900.0,0.2,BF
NSC-84-1,Na1.1Zr1.0Sn1.0(PO4)3.0,"['Na2CO3', 'ZrO2', 'SnO2', 'NH4H2PO4']",900.0,0.2,BF
NSC-82,Na1.1Zr1.0Ti1.0(PO4)3.0,"['Na2CO3', 'ZrO2', 'NH4H2PO4', 'TiO2']",900.0,0.2,BF
NSC-95,Na1.21Sn2.0(PO4)3.0,"['Na2CO3', 'SnO2', 'NH4H2PO4']",,,BF
NSC-90,Na1.21Sn2.0(PO4)3.3,"['Na2CO3', 'SnO2', 'NH4H2PO4']",,,BF
NSC-85-1,Na2.2Zr0.5Mg0.5Sn0.5(PO4)3.0TiO20.5,"['Na2CO3', 'ZrO2', 'MgO', 'SnO2', 'NH4H2PO4', 'TiO2']",900.0,0.2,BF
NSC-85,Na2.2Zr0.5Mg0.5Sn0.5Ti0.5(PO4)3.0,"['Na2CO3', 'ZrO2', 'MgO', 'SnO2', 'NH4H2PO4', 'TiO2']",900.0,0.2,BF
NSC-81-1,Na2.53Zr0.66Mg0.66(PO4)3.0TiO20.66,"['Na2CO3', 'ZrO2', 'MgO', 'NH4H2PO4', 'TiO2']",900.0,0.2,BF
NSC-80-1,Na2.53Zr0.66Mg0.66Sn0.66(PO4)3.0,"['Na2CO3', 'ZrO2', 'MgO', 'SnO2', 'NH4H2PO4']",900.0,0.2,BF
NSC-81,Na2.53Zr0.66Mg0.66Ti0.66(PO4)3.0,"['Na2CO3', 'ZrO2', 'MgO', 'NH4H2PO4', 'TiO2']",900.0,0.2,BF
NSC-83-1,Na3.3Mg1.0(PO4)3.0TiO21.0,"['Na2CO3', 'MgO', 'NH4H2PO4', 'TiO2']",900.0,0.2,BF
NSC-87-1,Na3.3Mg1.0Sn1.0(PO4)3.0,"['Na2CO3', 'MgO', 'SnO2', 'NH4H2PO4']",900.0,0.2,BF
NSC-83,Na3.3Mg1.0Ti1.0(PO4)3.0,"['Na2CO3', 'MgO', 'NH4H2PO4', 'TiO2']",900.0,0.2,BF
NSC-110,Na1.1Ge2.0(PO4)3.3,"['Na2CO3', 'GeO2', 'NH4H2PO4']",,,BF
NSC-106,Na1.1Sn2.0(PO4)3.0,"['Na2CO3', 'SnO2', 'NH4H2PO4']",,,BF
NSC-108,Na1.1Sn2.0(PO4)3.0,"['Na2CO3', 'Sn', 'NH4H2PO4']",,,BF
NSC-107,Na1.1Sn2.0(PO4)3.3,"['Na2CO3', 'SnO2', 'NH4H2PO4']",,,BF
NSC-109,Na1.1Sn2.0(PO4)3.3,"['Na2CO3', 'Sn', 'NH4H2PO4']",,,BF
NSC-111,Na1.1Sn2.0(PO4)3.6,"['Na2CO3', 'SnO2', 'NH4H2PO4']",,,BF
NSC-112,Na1.1Sn2.0(PO4)4.0,"['Na2CO3', 'SnO2', 'NH4H2PO4']",,,BF
NSC-113,Na1.1Sn2.0(PO4)4.5,"['Na2CO3', 'SnO2', 'NH4H2PO4']",,,BF
NSC-114,Na4.4Sn1.0P2.0O9,"['Na2CO3', 'SnO2', 'NH4H2PO4']",,,BF
NSC-115,Na4.4Sn1.0P2.2O9,"['Na2CO3', 'SnO2', 'NH4H2PO4']",,,BF
NSC-116,Na4.4Sn1.0P2.4O9,"['Na2CO3', 'SnO2', 'NH4H2PO4']",,,BF
NSC-117,Na4.4Sn1.0P2.6O9,"['Na2CO3', 'SnO2', 'NH4H2PO4']",,,BF
NSC-118,Na4.4Sn1.0P3.0O9,"['Na2CO3', 'SnO2', 'NH4H2PO4']",,,BF
NSC-124,Na0.55Ge1.5(PO4)4.0Ta0.5,"['Na2CO3', 'GeO2', 'Ta2O5', 'NH4H2PO4']",,,BF
NSC-122,Na0.55Ge1.5Nb0.5(PO4)4.0,"['Na2CO3', 'GeO2', 'Nb2O5', 'NH4H2PO4']",,,BF
NSC-130,Na0.55Zr0.75Ge0.75(PO4)4.0Ta0.5,"['ZrO2', 'GeO2', 'Ta2O5', 'NH4H2PO4', 'Na2CO3']",,,BF
NSC-129,Na0.55Zr0.75Ge0.75Nb0.5(PO4)4.0,"['Na2CO3', 'ZrO2', 'GeO2', 'Nb2O5', 'NH4H2PO4']",,,BF
NSC-128,Na0.55Zr1.5(PO4)4.0Ta0.5,"['Na2CO3', 'ZrO2', 'Ta2O5', 'NH4H2PO4']",,,BF
NSC-127,Na0.55Zr1.5Nb0.5(PO4)4.0,"['Na2CO3', 'ZrO2', 'Nb2O5', 'NH4H2PO4']",,,BF
NSC-121,Na1.1(PO4)4.0Hf2.0,"['Na2CO3', 'HfO2', 'NH4H2PO4']",,,BF
NSC-125,Na1.1Ge2.0(PO4)4.0,"['Na2CO3', 'GeO2', 'NH4H2PO4']",,,BF
NSC-123,Na1.1Sn2.0(PO4)4.0,"['Na2CO3', 'SnO2', 'NH4H2PO4']",,,BF
NSC-120,Na1.1Ti2.0(PO4)4.0,"['Na2CO3', 'NH4H2PO4', 'TiO2']",,,BF
NSC-135,Na1.1Zr0.5Ge0.5Sn0.5(PO4)4.0Hf0.5,"['Na2CO3', 'ZrO2', 'GeO2', 'HfO2', 'SnO2', 'NH4H2PO4']",,,BF
NSC-134,Na1.1Zr0.5Ge0.5Sn0.5Ti0.5(PO4)4.0,"['Na2CO3', 'ZrO2', 'GeO2', 'SnO2', 'NH4H2PO4', 'TiO2']",,,BF
NSC-132,Na1.1Zr0.667Ge0.667(PO4)4.0Hf0.667,"['Na2CO3', 'ZrO2', 'GeO2', 'HfO2', 'NH4H2PO4']",,,BF
NSC-131,Na1.1Zr0.667Ge0.667Sn0.667(PO4)4.0,"['Na2CO3', 'ZrO2', 'GeO2', 'SnO2', 'NH4H2PO4']",,,BF
NSC-133,Na1.1Zr0.667Ge0.667Ti0.667(PO4)4.0,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4', 'TiO2']",,,BF
NSC-126,Na1.1Zr2.0(PO4)4.0,"['Na2CO3', 'ZrO2', 'NH4H2PO4']",,,BF
